channel,u_change,u_spectral,u_surprise,m_peak,m_band,channel_effective_rank,m_channel,U,M,dataset,segment,sample_index,window_start,unit_id,loss_mae,loss_mse,model,seed,axis,depth,width_group,width,coupled_width,horizon,run_id
6,0.5211880012085413,0.06796073609848573,0.08556087216567614,0.125,0.7740650895962743,3.596793063333506,0.43279884316758627,0.2249032031575677,0.4439546442546202,ETTh1,test,2520,2520,test:2520:6,0.590022,0.4581704,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
0,0.17651665251553006,0.030427570254043607,0.25256863621323455,0.25,0.3899973348528221,3.363482300451968,0.3939137160854718,0.15317095299426942,0.3446370169794313,ETTh1,test,2544,2544,test:2544:0,0.7318471,1.0695901,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
1,0.34924763982310914,0.06351272453932827,0.4872086406823081,0.375,0.6622047984607775,3.363482300451968,0.3939137160854718,0.29998966834824853,0.47703950484874974,ETTh1,test,2544,2544,test:2544:1,0.3739098,0.20903994,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
2,0.26911709075028134,0.04348274738162235,0.2865894020855945,0.25,0.41020456520127363,3.363482300451968,0.3939137160854718,0.19972974673916608,0.35137276042891513,ETTh1,test,2544,2544,test:2544:2,0.7547848,1.2419318,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
3,0.10684151011944099,0.08574764625228273,0.4782483188657139,0.375,0.6180315634108527,3.363482300451968,0.3939137160854718,0.22361249174581255,0.46231509316544156,ETTh1,test,2544,2544,test:2544:3,0.25162986,0.10153058,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
4,0.3251061814823045,0.3147036161990453,0.5309905317172703,0.75,0.904163735345057,3.363482300451968,0.3939137160854718,0.3902667764662067,0.6826924838101762,ETTh1,test,2544,2544,test:2544:4,0.5194323,0.5278756,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
5,0.5493846128602572,0.16021699113824864,0.3448359437307276,0.875,0.9272825716883365,3.363482300451968,0.3939137160854718,0.35147918257641114,0.7320654292579362,ETTh1,test,2544,2544,test:2544:5,0.38598034,0.23266761,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
6,0.8056710178993678,0.3168330672035137,0.46919677218384076,0.375,0.8713523334135753,3.363482300451968,0.3939137160854718,0.5305669524289074,0.5467553498330157,ETTh1,test,2544,2544,test:2544:6,0.7802539,0.63636607,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
0,0.4076746686936339,0.08692174795513385,0.6283195877465,0.25,0.49863331164239627,3.007562574666335,0.3345937618867329,0.3743053347984226,0.3610756911763764,ETTh1,test,2568,2568,test:2568:0,0.5851627,0.7033201,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
1,0.28932546106585677,0.03979440071413179,0.47780455532597405,0.375,0.614860439496721,3.007562574666335,0.3345937618867329,0.26897480570198756,0.44148473379448466,ETTh1,test,2568,2568,test:2568:1,0.36699858,0.20062573,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
2,0.4994110940188258,0.09815040161652794,0.773412420278194,0.25,0.520538040860608,3.007562574666335,0.3345937618867329,0.45699130530451587,0.368377267582447,ETTh1,test,2568,2568,test:2568:2,0.5674653,0.7248215,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
3,0.26280161707797767,0.05840606533613689,0.5014050039088934,0.375,0.6663882780404413,3.007562574666335,0.3345937618867329,0.274204228774336,0.45866067997572474,ETTh1,test,2568,2568,test:2568:3,0.24145107,0.091934144,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
4,0.6808388342675589,0.281497756686533,0.1631684163069732,0.5,0.827936772523479,3.007562574666335,0.3345937618867329,0.37516833575368835,0.554176844803404,ETTh1,test,2568,2568,test:2568:4,0.46610567,0.4431646,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
5,0.34463846521006025,0.30044211692265954,0.375615613522782,0.75,0.8963984364544952,3.007562574666335,0.3345937618867329,0.34023206521850063,0.6603307327804094,ETTh1,test,2568,2568,test:2568:5,0.3700116,0.20669188,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
6,0.8774583512287478,0.18432818745179505,0.032289617502478725,0.375,0.8349718621896398,3.007562574666335,0.3345937618867329,0.36469205206100724,0.5148552080254576,ETTh1,test,2568,2568,test:2568:6,0.34574172,0.1443304,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
0,0.7069190313666299,0.0627293853470875,0.8546086546141033,0.25,0.5839213508374405,2.8990018814312677,0.3165003130443774,0.5414190237759402,0.38347388796060594,ETTh1,test,2592,2592,test:2592:0,0.64686847,1.0515578,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
1,0.525274140136903,0.06439120866713163,0.44615382883253546,0.375,0.6984161217468969,2.8990018814312677,0.3165003130443774,0.34527305921219004,0.4633054782637582,ETTh1,test,2592,2592,test:2592:1,0.3046088,0.13642359,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
2,0.6870382808005231,0.07718089974637435,0.8912732124989021,0.25,0.6252769918056833,2.8990018814312677,0.3165003130443774,0.5518307976819332,0.3972591016166869,ETTh1,test,2592,2592,test:2592:2,0.64504963,1.1122488,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
3,0.33931888309159164,0.06072298225922648,0.48681136805188036,0.375,0.7123685650592756,2.8990018814312677,0.3165003130443774,0.2956177444675661,0.4679562927012177,ETTh1,test,2592,2592,test:2592:3,0.28260562,0.119939744,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
4,0.6509146214825694,0.09408107704930457,0.44794547041094873,0.25,0.7211101786078015,2.8990018814312677,0.3165003130443774,0.3976470563142742,0.429203497217393,ETTh1,test,2592,2592,test:2592:4,0.3675247,0.34061167,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
5,0.5105254114608404,0.14458384776404903,0.3472755153616697,0.625,0.9085802080028228,2.8990018814312677,0.3165003130443774,0.33412825819551967,0.6166935070157334,ETTh1,test,2592,2592,test:2592:5,0.24994741,0.10354051,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
6,0.9825178142412004,0.05737009610168216,0.4081838418204275,0.375,0.7649040651221267,2.8990018814312677,0.3165003130443774,0.4826905840544367,0.48546812605550144,ETTh1,test,2592,2592,test:2592:6,0.1741246,0.044762056,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
0,0.499678351864277,0.0871208212625098,0.499455210516568,0.25,0.622260055701315,3.321675054803394,0.3869458418223226,0.3620847945477849,0.41973529917454594,ETTh1,test,2616,2616,test:2616:0,0.6901369,1.2129767,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
1,0.4967751158867191,0.07126763114685977,0.31968358173579187,0.375,0.6638662223180442,3.321675054803394,0.3869458418223226,0.2959087762564569,0.4752706880467889,ETTh1,test,2616,2616,test:2616:1,0.29879358,0.14474675,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
2,0.4912661932539937,0.08190875742759013,0.4824340420533425,0.25,0.6965221405854561,3.321675054803394,0.3869458418223226,0.3518696642449754,0.4444893274692596,ETTh1,test,2616,2616,test:2616:2,0.6952422,1.3096712,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
3,0.23941968400085056,0.1518481116259549,0.44756735664051234,0.375,0.7196569644610534,3.321675054803394,0.3869458418223226,0.2796117174224393,0.4938676020944586,ETTh1,test,2616,2616,test:2616:3,0.2827601,0.12366325,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
4,0.4338766887647799,0.0668005878676193,0.3270444958034031,0.5,0.679921040714113,3.321675054803394,0.3869458418223226,0.2759072574786008,0.5222889608454785,ETTh1,test,2616,2616,test:2616:4,0.37942803,0.31182155,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
5,0.6312371316254788,0.2531232644575594,0.37795566954646265,0.375,0.8627999011206259,3.321675054803394,0.3869458418223226,0.42077202187650026,0.5415819143143162,ETTh1,test,2616,2616,test:2616:5,0.2902564,0.14333011,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
6,0.9361299065098647,0.25219955916342196,0.006984517146815867,0.25,0.767635430738977,3.321675054803394,0.3869458418223226,0.3984379942733675,0.4681937575204332,ETTh1,test,2616,2616,test:2616:6,0.12390838,0.027250223,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
0,0.09992311900667061,0.07614097258746935,0.5211359072839482,0.375,0.5982510093018426,3.4295319361270535,0.40492198867963897,0.2323999996260294,0.45939099932716054,ETTh1,test,2640,2640,test:2640:0,0.7787774,1.5143889,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
1,0.13638521254536828,0.07846207945092482,0.47989857860080853,0.375,0.7072291541513418,3.4295319361270535,0.40492198867963897,0.23158195686570057,0.4957170476103269,ETTh1,test,2640,2640,test:2640:1,0.37594905,0.2289569,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
2,0.29668673576379656,0.044991020482711315,0.548280762125907,0.375,0.6617381404042674,3.4295319361270535,0.40492198867963897,0.2966528394574716,0.48055337636130213,ETTh1,test,2640,2640,test:2640:2,0.80854034,1.6331778,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
3,0.2152032654931475,0.10780058380117938,0.5474112178274527,0.375,0.7687942524441645,3.4295319361270535,0.40492198867963897,0.2901383557072599,0.5162387470412678,ETTh1,test,2640,2640,test:2640:3,0.3161594,0.1574638,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
4,0.25695158076156543,0.09992372203899384,0.392943551449773,0.625,0.7653069531652367,3.4295319361270535,0.40492198867963897,0.24993961808344412,0.5984096472816253,ETTh1,test,2640,2640,test:2640:4,0.45872784,0.34716192,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
5,0.4220245214975713,0.2282266969355433,0.4717984259733992,0.75,0.8780020293589632,3.4295319361270535,0.40492198867963897,0.3740165481355046,0.6776413393462007,ETTh1,test,2640,2640,test:2640:5,0.48037827,0.3607346,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
6,0.5544721843212657,0.21647292808659627,0.2992520544718509,0.375,0.9688387835468084,3.4295319361270535,0.40492198867963897,0.3567323889599043,0.5829202574088158,ETTh1,test,2640,2640,test:2640:6,0.24016748,0.079239786,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
0,0.44930021173029044,0.08379251315163355,0.7732476912076065,0.25,0.7358469384041396,3.236111254089018,0.37268520839369434,0.4354468053631768,0.4528440489326113,ETTh1,test,2664,2664,test:2664:0,0.6774308,0.6475368,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
1,0.3716799976676606,0.16576926293055588,0.48219102757798055,0.375,0.7530602022115868,3.236111254089018,0.37268520839369434,0.3398800960587323,0.5002484702017603,ETTh1,test,2664,2664,test:2664:1,0.38576123,0.22826146,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
2,0.5774155655513501,0.11318225119227202,0.510535812355385,0.25,0.75181696631434,3.236111254089018,0.37268520839369434,0.4003778763663357,0.4581673915693448,ETTh1,test,2664,2664,test:2664:2,0.7751619,0.7667797,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
3,0.22627683450190017,0.17509211015581058,0.49408413599986667,0.5,0.7782709085003753,3.236111254089018,0.37268520839369434,0.2984843602191925,0.5503187056313567,ETTh1,test,2664,2664,test:2664:3,0.28755152,0.13948281,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
4,0.3856350534691122,0.0548503850456359,0.5037164769203913,0.5,0.7261271387542263,3.236111254089018,0.37268520839369434,0.31473397181171314,0.532937449049307,ETTh1,test,2664,2664,test:2664:4,0.48961172,0.39440262,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
5,0.5751535066745763,0.2905417001389914,0.5440086329735563,0.5,0.8763768168928778,3.236111254089018,0.37268520839369434,0.46990127992904135,0.5830206750955241,ETTh1,test,2664,2664,test:2664:5,0.5123226,0.3983493,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
6,0.38621667641740676,0.3339605353282806,0.6321532495943607,0.5,0.9449690458386214,3.236111254089018,0.37268520839369434,0.4507768204466827,0.6058847514107719,ETTh1,test,2664,2664,test:2664:6,0.12734951,0.023685237,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
0,0.677232042533821,0.08570995609777443,0.2065636164811573,0.25,0.6481199810133756,2.8999813164158086,0.31666355220819553,0.3231685383709176,0.4049278444071904,ETTh1,test,2688,2688,test:2688:0,0.47736022,0.45804963,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
1,0.2812499943392013,0.12555498717734875,0.5266967892289299,0.625,0.745870066078198,2.8999813164158086,0.31666355220819553,0.31116725691516,0.5625112060954646,ETTh1,test,2688,2688,test:2688:1,0.39988527,0.25477257,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
2,0.6593480992658931,0.13102801831158395,0.26639683118460855,0.125,0.670012231670397,2.8999813164158086,0.31666355220819553,0.3522576495873619,0.37055859462619756,ETTh1,test,2688,2688,test:2688:2,0.50046504,0.44530797,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
3,0.3602050037299588,0.09741532131197544,0.5252363137234043,0.5,0.7884615010649494,2.8999813164158086,0.31666355220819553,0.3276188795884462,0.5350416844243816,ETTh1,test,2688,2688,test:2688:3,0.31986067,0.15154982,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
4,0.406424841167778,0.13142251294295382,0.5106803070526682,0.5,0.7035372263102884,2.8999813164158086,0.31666355220819553,0.3495092203878,0.5067335928394946,ETTh1,test,2688,2688,test:2688:4,0.4655322,0.41898587,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
5,0.5370238059289789,0.12768209537731096,0.6507082641142823,0.5,0.7564044721475189,2.8999813164158086,0.31666355220819553,0.43847138847352407,0.5243560081185715,ETTh1,test,2688,2688,test:2688:5,0.44005194,0.29342642,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
6,0.7766972484594136,0.311631791384098,0.3348935216557555,0.75,0.8566030427866541,2.8999813164158086,0.31666355220819553,0.4744075204997557,0.6410888649982832,ETTh1,test,2688,2688,test:2688:6,0.11642766,0.023221038,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
0,0.4211356656772115,0.13894839948339663,0.5209857112551589,0.25,0.6590410813645357,3.231487915662252,0.37191465199051754,0.360356592138589,0.4269852444516844,ETTh1,test,2712,2712,test:2712:0,0.42955604,0.3544282,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
1,0.25488928712368364,0.06557419727296893,0.4754662447282345,0.375,0.7286656147150914,3.231487915662252,0.37191465199051754,0.26530990970829565,0.49186008890186966,ETTh1,test,2712,2712,test:2712:1,0.40267769,0.250983,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
2,0.32291465742886005,0.13865617657681206,0.6789764272442749,0.125,0.6850471239923482,3.231487915662252,0.37191465199051754,0.380182420416649,0.39398725866095524,ETTh1,test,2712,2712,test:2712:2,0.44646493,0.34407973,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
3,0.22727101836938757,0.11047498912022377,0.26785293710035907,0.375,0.7090598227578223,3.231487915662252,0.37191465199051754,0.2018663148633235,0.48532482491611323,ETTh1,test,2712,2712,test:2712:3,0.31627893,0.158557,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
4,0.13534653124235718,0.08400358377464093,0.6149204759096123,0.5,0.669043585906803,3.231487915662252,0.37191465199051754,0.2780901969755368,0.5136527459657735,ETTh1,test,2712,2712,test:2712:4,0.5251893,0.49103984,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
5,0.2748046092697213,0.10038361160337389,0.6046649586650764,0.625,0.7717752706101368,3.231487915662252,0.37191465199051754,0.32661772651272386,0.5895633075335515,ETTh1,test,2712,2712,test:2712:5,0.45146668,0.3159403,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
6,0.7759074929806045,0.3113398570081555,0.061796463945202044,0.625,0.9016603264178971,3.231487915662252,0.37191465199051754,0.3830146046446539,0.6328583261361382,ETTh1,test,2712,2712,test:2712:6,0.15221849,0.03310961,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
0,0.38342715213479217,0.06925604751708098,0.688632691650977,0.25,0.601913683848222,3.3586695617966145,0.3931115929775831,0.38043863043428333,0.4150084256086017,ETTh1,test,2736,2736,test:2736:0,0.41020823,0.30002725,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
1,0.058823604617915026,0.11200259248261446,0.49182718678021603,0.5,0.791160862453193,3.3586695617966145,0.3931115929775831,0.22088446129358186,0.5614241518102586,ETTh1,test,2736,2736,test:2736:1,0.31340125,0.14514947,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
2,0.44489531853200337,0.07501945927555179,0.7991738242369832,0.125,0.6267981245639976,3.3586695617966145,0.3931115929775831,0.4396962006815128,0.38163657251386024,ETTh1,test,2736,2736,test:2736:2,0.41758165,0.31421748,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
3,0.26765105516861143,0.17427608304761194,0.4317779148451179,0.5,0.765554042304559,3.3586695617966145,0.3931115929775831,0.29123501768711374,0.5528885450940474,ETTh1,test,2736,2736,test:2736:3,0.27557123,0.112861596,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
4,0.4187999354327758,0.07638235141192315,0.486494534610207,0.625,0.6485905384421234,3.3586695617966145,0.3931115929775831,0.32722560715163534,0.5555673771399021,ETTh1,test,2736,2736,test:2736:4,0.41274,0.44169793,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
5,0.5247763653989641,0.09729544830050288,0.5614592172037653,0.5,0.8688848537072038,3.3586695617966145,0.3931115929775831,0.3945103436344108,0.5873321488949289,ETTh1,test,2736,2736,test:2736:5,0.24650872,0.14925979,MultiPatchFormer,3407,width,1,4,256,256,96,MultiPatchFormer__ETTh1__h96__width__d1__wg4__s3407
